 time            v(vspike)      
 2.56023161e-02  6.76593061e-05 
 2.56625956e-02 -6.81639415e-05 
 2.57063954e-02  6.89086352e-05 
 2.57533660e-02 -6.91556243e-05 
 2.58473070e-02  6.85736162e-05 
 2.59347646e-02 -6.74812799e-05 
 2.59966143e-02  6.72300375e-05 
 2.60585611e-02 -6.75010918e-05 
 2.61160611e-02  6.87588323e-05 
 2.61562444e-02 -6.97605340e-05 
 2.61979558e-02  6.98965110e-05 
 2.62492381e-02 -6.88000030e-05 
 2.62844023e-02  6.82852212e-05 
 2.63218136e-02 -6.78734419e-05 
 2.63809229e-02  6.79350452e-05 
 2.64285478e-02 -6.81781184e-05 
 2.64808716e-02  6.83061777e-05 
 2.65292888e-02 -6.80853417e-05 
 2.65729718e-02  6.82425124e-05 
 2.66603379e-02 -6.88912919e-05 
 2.67446549e-02  6.98080314e-05 
 2.68041077e-02 -6.95775181e-05 
 2.68624702e-02  6.90052439e-05 
 2.69196375e-02 -6.89114187e-05 
 2.69569845e-02  6.90583410e-05 
 2.69935560e-02 -6.87074080e-05 
 2.70463902e-02  6.82552594e-05 
 2.71059006e-02 -6.79307617e-05 
 2.71674803e-02  6.81496956e-05 
 2.72216198e-02 -6.81097770e-05 
 2.72756550e-02  6.78385794e-05 
 2.73370582e-02 -6.73936291e-05 
 2.74066667e-02  6.74566870e-05 
 2.74768005e-02 -6.77305726e-05 
 2.75391073e-02  6.78633330e-05 
 2.76062959e-02 -6.76432707e-05 
 2.76708278e-02  6.81523949e-05 
 2.77213593e-02 -6.88799097e-05 
 2.77693271e-02  6.90985290e-05 
 2.78290601e-02 -6.85634782e-05 
 2.78977931e-02  6.80051049e-05 
 2.79758603e-02 -6.73725798e-05 
 2.80731894e-02  6.71674400e-05 
 2.81471398e-02 -6.74537941e-05 
 2.82171893e-02  6.86628102e-05 
 2.82761824e-02 -6.95310845e-05 
 2.83504344e-02  6.99092624e-05 
 2.84504344e-02 -6.89823175e-05 
 2.85504344e-02  6.81630735e-05 
 2.86504344e-02 -6.76417379e-05 
 2.87504344e-02  6.72995133e-05 
 2.88209243e-02 -6.72453801e-05 
 2.88985836e-02  6.78305697e-05 
 2.89985836e-02 -6.84450216e-05 
 2.90907428e-02  6.87075120e-05 
 2.91907428e-02 -6.84557830e-05 
 2.92907428e-02  6.83853572e-05 
 2.93907428e-02 -6.86428470e-05 
 2.94707406e-02  6.84935359e-05 
 2.95646537e-02 -6.75507680e-05 
 2.96199298e-02  6.73684304e-05 
 2.96832291e-02 -6.77231710e-05 
 2.97357335e-02  6.85575254e-05 
 2.97847566e-02 -6.90296913e-05 
 2.98828027e-02  7.02509534e-05 
 2.99820170e-02 -4.58355878e-05 
 2.99859751e-02  8.70107681e-05 
 2.99938912e-02  2.27692346e-03 
 2.99958935e-02  4.99838650e+00 
 2.99966603e-02  5.00154275e+00 
 2.99970849e-02  4.99838448e+00 
 2.99974595e-02  5.00153446e+00 
 2.99977136e-02  4.99839878e+00 
 2.99979884e-02  5.00152129e+00 
 2.99982402e-02  4.99842806e+00 
 2.99985301e-02  5.00152988e+00 
 2.99989053e-02  4.99844633e+00 
 2.99993608e-02  5.00152265e+00 
 2.99999309e-02  4.99845499e+00 
 3.00006478e-02  5.00151838e+00 
 3.00015434e-02  4.99846335e+00 
 3.00027872e-02  5.00151843e+00 
 3.00046169e-02  4.99847621e+00 
 3.00075440e-02  5.00152180e+00 
 3.00121586e-02  4.99849312e+00 
 3.00194118e-02  5.00151679e+00 
 3.00310949e-02  4.99851840e+00 
 3.00540988e-02  5.00148036e+00 
 3.01001065e-02  4.99852762e+00 
 3.01448902e-02  5.00146938e+00 
 3.02091412e-02  4.99850810e+00 
 3.02727669e-02  5.00149150e+00 
 3.03288318e-02  4.99755488e+00 
 3.03501890e-02  4.99258027e+00 
 3.03547899e-02  4.97619479e+00 
 3.03582030e-02  4.92789561e+00 
 3.03592819e-02  2.74531531e+00 
 3.03597222e-02  9.38479513e-04 
 3.03598389e-02 -9.34166611e-04 
 3.03598629e-02  9.16521999e-04 
 3.03598698e-02 -8.49060186e-04 
 3.03598798e-02  8.18414754e-04 
 3.03598907e-02 -7.89313170e-04 
 3.03599023e-02  7.65655654e-04 
 3.03599149e-02 -7.43041121e-04 
 3.03599269e-02  7.21213181e-04 
 3.03599390e-02 -6.99379447e-04 
 3.03599508e-02  6.78381096e-04 
 3.03599629e-02 -6.57815736e-04 
 3.03599748e-02  6.38068983e-04 
 3.03599869e-02 -6.18657664e-04 
 3.03599996e-02  6.01189093e-04 
 3.03600148e-02 -5.86465364e-04 
 3.03600318e-02  5.74044239e-04 
 3.03600523e-02 -5.63529683e-04 
 3.03600761e-02  5.54873348e-04 
 3.03601062e-02 -5.47969006e-04 
 3.03601438e-02  5.42644948e-04 
 3.03601965e-02 -5.38706468e-04 
 3.03602715e-02  5.36094679e-04 
 3.03604033e-02 -5.34440063e-04 
 3.03606669e-02  5.33646143e-04 
 3.03611941e-02 -5.32986396e-04 
 3.03622485e-02  5.32451391e-04 
 3.03643572e-02 -5.31418896e-04 
 3.03685747e-02  5.29535733e-04 
 3.03770097e-02 -5.28132680e-04 
 3.03938797e-02  5.21783070e-04 
 3.04197882e-02 -5.16341361e-04 
 3.04447886e-02  5.13536606e-04 
 3.04706455e-02 -5.11519202e-04 
 3.05129075e-02  5.10578334e-04 
 3.05452043e-02 -5.10282221e-04 
 3.05839375e-02  5.09728840e-04 
 3.06364764e-02 -5.09054772e-04 
 3.06940847e-02  5.08663049e-04 
 3.07471381e-02 -5.07829575e-04 
 3.08130099e-02  5.08831735e-04 
 3.08812535e-02 -5.12885618e-04 
 3.09374227e-02  5.16908398e-04 
 3.09942428e-02 -5.16306263e-04 
 3.10455047e-02  5.12400084e-04 
 3.10864228e-02 -5.09504263e-04 
 3.11233547e-02  5.08733551e-04 
 3.11706133e-02 -5.09089033e-04 
 3.12156434e-02  5.12121756e-04 
 3.12429685e-02 -5.14446603e-04 
 3.12729043e-02  5.15790437e-04 
 3.13229655e-02 -5.15410141e-04 
 3.13700856e-02  5.14798452e-04 
 3.14431978e-02 -5.17494304e-04 
 3.15105999e-02  5.23946988e-04 
 3.15612965e-02 -5.23651379e-04 
 3.16077035e-02  5.19858516e-04 
 3.16509215e-02 -5.16919409e-04 
 3.17078374e-02  5.12428323e-04 
 3.17410940e-02 -5.10039930e-04 
 3.17719044e-02  5.10008252e-04 
 3.18109245e-02 -5.11365855e-04 
 3.18479069e-02  5.13031983e-04 
 3.19088335e-02 -5.14256195e-04 
 3.19748944e-02  5.16089194e-04 
 3.20748944e-02 -5.19793936e-04 
 3.21518125e-02  5.18454325e-04 
 3.22267429e-02 -5.14050749e-04 
 3.23175190e-02  5.12933515e-04 
 3.24175190e-02 -5.11665652e-04 
 3.24981010e-02  5.12356063e-04 
 3.25726166e-02 -5.14045758e-04 
 3.26421282e-02  5.13445322e-04 
 3.27098763e-02 -5.14025520e-04 
 3.27638415e-02  5.15032454e-04 
 3.28247823e-02 -5.12710867e-04 
 3.28958384e-02  5.08588384e-04 
 3.29551449e-02 -5.06826628e-04 
 3.30190652e-02  5.07432188e-04 
 3.31190652e-02 -5.11221493e-04 
 3.32190652e-02  5.15882515e-04 
 3.33190652e-02 -5.16383550e-04 
 3.34190652e-02  5.12226299e-04 
 3.35190652e-02 -5.09369170e-04 
 3.36099379e-02  5.11923942e-04 
 3.37099379e-02 -5.18184699e-04 
 3.38099379e-02  5.26069555e-04 
 3.39099379e-02 -5.27325221e-04 
 3.40099379e-02  5.28835630e-04 
 3.40756992e-02 -5.28973655e-04 
 3.41492938e-02  5.21984638e-04 
 3.42281337e-02 -5.17241681e-04 
 3.43044120e-02  5.15798337e-04 
 3.43855876e-02 -5.19833714e-04 
 3.44600628e-02  5.30588531e-04 
 3.45413674e-02 -5.26865811e-04 
 3.46066359e-02  5.16818368e-04 
 3.46835131e-02 -5.11223371e-04 
 3.47835131e-02  5.11459187e-04 
 3.48835131e-02 -5.13377753e-04 
 3.49835131e-02  5.14259519e-04 
 3.50835131e-02 -5.12337492e-04 
 3.51814807e-02  5.09627701e-04 
 3.52814807e-02 -5.08899181e-04 
 3.53814807e-02  5.06502896e-04 
 3.54477510e-02 -5.05464311e-04 
 3.55118177e-02  5.07863369e-04 
 3.55723558e-02 -5.16932551e-04 
 3.56311443e-02  5.26863302e-04 
 3.56877736e-02 -5.26977923e-04 
 3.57556753e-02  5.18912831e-04 
 3.58029989e-02 -5.14815609e-04 
 3.58524790e-02  5.15933859e-04 
 3.58987885e-02 -5.19885388e-04 
 3.59457771e-02  5.21183451e-04 
 3.59924024e-02 -5.18001749e-04 
 3.60564181e-02  5.14386060e-04 
 3.61156156e-02 -5.13067775e-04 
 3.62156156e-02  5.15746346e-04 
 3.62873178e-02 -5.17717156e-04 
 3.63662021e-02  5.15506051e-04 
 3.64376632e-02 -5.14194134e-04 
 3.65122283e-02  5.14238615e-04 
 3.65867889e-02 -5.11931047e-04 
 3.66867889e-02  5.10954702e-04 
 3.67792788e-02 -5.16182575e-04 
 3.68792788e-02  5.25647477e-04 
 3.69792788e-02 -5.31373351e-04 
 3.70792788e-02  5.32474147e-04 
 3.71723603e-02 -5.23426777e-04 
 3.72577836e-02  5.16719684e-04 
 3.73577836e-02 -5.15135601e-04 
 3.74577836e-02  5.15507052e-04 
 3.75577836e-02 -5.20052011e-04 
 3.76577836e-02  5.27471874e-04 
 3.77556418e-02 -5.17484640e-04 
 3.78213792e-02  5.09872618e-04 
 3.78812188e-02 -5.09652414e-04 
 3.79311094e-02  5.12841636e-04 
 3.79839372e-02 -5.13671038e-04 
 3.80353001e-02  5.11212702e-04 
 3.80737403e-02 -5.09684181e-04 
 3.81094394e-02  5.10282869e-04 
 3.81559612e-02 -5.11733255e-04 
 3.82456118e-02  5.15972976e-04 
 3.83327111e-02 -5.19243328e-04 
 3.84327111e-02  5.17074748e-04 
 3.85327111e-02 -5.12381757e-04 
 3.86327111e-02  5.14499432e-04 
 3.87251896e-02 -5.18241818e-04 
 3.88233792e-02  5.14457242e-04 
 3.89233792e-02 -5.11749949e-04 
 3.90214630e-02  5.12114733e-04 
 3.91214630e-02 -5.12983483e-04 
 3.92214630e-02  5.15887951e-04 
 3.93070946e-02 -5.14888935e-04 
 3.94070946e-02  5.11434781e-04 
 3.95070946e-02 -5.11536016e-04 
 3.96070946e-02  5.16822590e-04 
 3.97070946e-02 -5.18212048e-04 
 3.98065905e-02  5.15515434e-04 
 3.99065905e-02 -5.15126990e-04 
 4.00065905e-02  5.14770803e-04 
 4.01065905e-02 -5.17197029e-04 
 4.02065905e-02  5.19900761e-04 
 4.03010801e-02 -5.13817836e-04 
 4.03745232e-02  5.11466245e-04 
 4.04492336e-02 -5.13530643e-04 
 4.05492336e-02  5.17901846e-04 
 4.06492336e-02 -5.16752096e-04 
 4.07492336e-02  5.12924080e-04 
 4.08492336e-02 -5.12810020e-04 
 4.09492336e-02  5.16882921e-04 
 4.10492336e-02 -5.22885720e-04 
 4.11492336e-02  5.26294548e-04 
 4.12492336e-02 -5.23159928e-04 
 4.13492336e-02  5.18068951e-04 
 4.14492336e-02 -5.12137693e-04 
 4.15492336e-02  5.09056267e-04 
 4.16492336e-02 -5.08827426e-04 
 4.17492336e-02  5.10187357e-04 
 4.18492336e-02 -5.11031355e-04 
 4.19492336e-02  5.19028071e-04 
 4.20492336e-02 -4.95992718e-04 
 4.20774943e-02  5.00170838e+00 
 4.20780293e-02  4.99998810e+00 
 4.20790993e-02  4.99998711e+00 
 4.20812394e-02  4.99998989e+00 
 4.20833745e-02  4.99998929e+00 
 4.20868522e-02  4.99999223e+00 
 4.20937101e-02  4.99999258e+00 
 4.21054833e-02  4.99999609e+00 
 4.21283329e-02  4.99999571e+00 
 4.21576993e-02  4.99999703e+00 
 4.22100321e-02  4.99998928e+00 
 4.22617126e-02  4.99993668e+00 
 4.22870919e-02  4.99974102e+00 
 4.23248622e-02  4.99609223e+00 
 4.23403178e-02  4.98202010e+00 
 4.23464795e-02  4.94979456e+00 
 4.23489333e-02  3.67114318e-04 
 4.23496804e-02 -3.66207376e-04 
 4.23502371e-02  3.66451115e-04 
 4.23503936e-02 -3.64920450e-04 
 4.23504287e-02  3.60352637e-04 
 4.23504362e-02 -3.39417229e-04 
 4.23504440e-02  3.24420587e-04 
 4.23504539e-02 -3.13170720e-04 
 4.23504657e-02  3.04571302e-04 
 4.23504785e-02 -2.96531208e-04 
 4.23504922e-02  2.89541310e-04 
 4.23505081e-02 -2.83724078e-04 
 4.23505262e-02  2.78295505e-04 
 4.23505480e-02 -2.74287323e-04 
 4.23505740e-02  2.70524365e-04 
 4.23506068e-02 -2.68034849e-04 
 4.23506494e-02  2.65663390e-04 
 4.23507095e-02 -2.64486519e-04 
 4.23508012e-02  2.63192203e-04 
 4.23509701e-02 -2.63123931e-04 
 4.23513078e-02  2.62311580e-04 
 4.23519833e-02 -2.62616204e-04 
 4.23533341e-02  2.61738527e-04 
 4.23560359e-02 -2.61741694e-04 
 4.23614393e-02  2.60080635e-04 
 4.23722463e-02 -2.58699570e-04 
 4.23870888e-02  2.56912717e-04 
 4.24020316e-02 -2.55203105e-04 
 4.24176970e-02  2.54216782e-04 
 4.24339616e-02 -2.53594608e-04 
 4.24532694e-02  2.53318711e-04 
 4.24829110e-02 -2.52409907e-04 
 4.25160993e-02  2.51179605e-04 
 4.25415848e-02 -2.50187395e-04 
 4.25731958e-02  2.49768472e-04 
 4.26364178e-02 -2.50239156e-04 
 4.26794284e-02  2.51634193e-04 
 4.27339318e-02 -2.52916371e-04 
 4.27841010e-02  2.52893685e-04 
 4.28525616e-02 -2.51537869e-04 
 4.29222073e-02  2.50772735e-04 
 4.30152314e-02 -2.50824936e-04 
 4.31152314e-02  2.52249143e-04 
 4.32152314e-02 -2.52984610e-04 
 4.33152314e-02  2.53343069e-04 
 4.34152314e-02 -2.54458019e-04 
 4.35152314e-02  2.56044088e-04 
 4.36152314e-02 -2.56533976e-04 
 4.37152314e-02  2.54379078e-04 
 4.38152314e-02 -2.51317540e-04 
 4.39152314e-02  2.50342566e-04 
 4.39994231e-02 -2.51609470e-04 
 4.40797053e-02  2.54859797e-04 
 4.41358151e-02 -2.56111798e-04 
 4.42064061e-02  2.56477573e-04 
 4.42688992e-02 -2.56126058e-04 
 4.43470975e-02  2.55502332e-04 
 4.44357626e-02 -2.55457964e-04 
 4.45357626e-02  2.55295756e-04 
 4.46357626e-02 -2.54655146e-04 
 4.47357626e-02  2.55167904e-04 
 4.48357626e-02 -2.55403481e-04 
 4.49135523e-02  2.54278235e-04 
 4.50135523e-02 -2.51644334e-04 
 4.51135523e-02  2.50506352e-04 
 4.51975602e-02 -2.51482358e-04 
 4.52761376e-02  2.53274947e-04 
 4.53520967e-02 -2.53218414e-04 
 4.54520967e-02  2.52637659e-04 
 4.55520967e-02 -2.51643801e-04 
 4.56520967e-02  2.51406991e-04 
 4.57520967e-02 -2.52072864e-04 
 4.58520967e-02  2.52266534e-04 
 4.59520967e-02 -2.53011753e-04 
 4.60520967e-02  2.50710910e-04 
 4.61039564e-02 -2.49828541e-04 
 4.61608470e-02  2.51137014e-04 
 4.62059726e-02 -2.53622197e-04 
 4.62485551e-02  2.55789116e-04 
 4.63104598e-02 -2.56615639e-04 
 4.63918227e-02  2.55919082e-04 
 4.64918227e-02 -2.54275612e-04 
 4.65918227e-02  2.52457342e-04 
 4.66918227e-02 -2.51564115e-04 
 4.67918227e-02  2.51925590e-04 
 4.68918227e-02 -2.51206935e-04 
 4.69918227e-02  2.50591470e-04 
 4.70652153e-02 -2.52647563e-04 
 4.71335766e-02  2.58113289e-04 
 4.71728442e-02 -2.60003421e-04 
 4.72111119e-02  2.59011398e-04 
 4.72450899e-02 -2.57296591e-04 
 4.72837236e-02  2.55970435e-04 
 4.73251985e-02 -2.55124385e-04 
 4.73549907e-02  2.54930302e-04 
 4.73902609e-02 -2.54088674e-04 
 4.74423760e-02  2.52905894e-04 
 4.74916440e-02 -2.51576013e-04 
 4.75239679e-02  2.50720949e-04 
 4.75435821e-02 -2.50283833e-04 
 4.75629963e-02  2.50517418e-04 
 4.75801991e-02 -2.51053495e-04 
 4.75952250e-02  2.51847659e-04 
 4.76095568e-02 -2.52313479e-04 
 4.76200132e-02  2.52530789e-04 
 4.76294847e-02 -2.52487367e-04 
 4.76398015e-02  2.52755239e-04 
 4.76477482e-02 -2.52984530e-04 
 4.76578491e-02  2.53437747e-04 
 4.76707831e-02 -2.53627740e-04 
 4.76817458e-02  2.53632253e-04 
 4.76923644e-02 -2.53340567e-04 
 4.77037859e-02  2.53327252e-04 
 4.77127397e-02 -2.53284130e-04 
 4.77241089e-02  2.53330964e-04 
 4.77326902e-02 -2.53123023e-04 
 4.77431945e-02  2.53119761e-04 
 4.77553970e-02 -2.53170839e-04 
 4.77684836e-02  2.53645969e-04 
 4.77849023e-02 -2.54134330e-04 
 4.78020922e-02  2.54568393e-04 
 4.78212525e-02 -2.54793662e-04 
 4.78411095e-02  2.55090003e-04 
 4.78591669e-02 -2.54848375e-04 
 4.78952816e-02  2.53514378e-04 
 4.79134860e-02 -2.52436699e-04 
 4.79343045e-02  2.51797892e-04 
 4.79588840e-02 -2.51739981e-04 
 4.79921817e-02  2.53178452e-04 
 4.80223451e-02 -2.55243884e-04 
 4.80604407e-02  2.57900662e-04 
 4.81261446e-02 -2.60409086e-04 
 4.81944724e-02  2.61089864e-04 
 4.82456366e-02 -2.58870909e-04 
 4.82956281e-02  2.54723108e-04 
 4.83367983e-02 -2.51596311e-04 
 4.83746181e-02  2.50058765e-04 
 4.84225898e-02 -2.49073614e-04 
 4.84879738e-02  2.49240880e-04 
 4.85737854e-02 -2.51485407e-04 
 4.86589792e-02  2.55403289e-04 
 4.87229368e-02 -2.55266528e-04 
 4.87810761e-02  2.53136399e-04 
 4.88614837e-02 -2.51764821e-04 
 4.89363836e-02  2.52948701e-04 
 4.90363836e-02 -2.55071122e-04 
 4.91175217e-02  2.54313224e-04 
 4.92175217e-02 -2.50864824e-04 
 4.93071556e-02  2.49457391e-04 
 4.93853336e-02 -2.50021141e-04 
 4.94839285e-02  2.52319629e-04 
 4.95839285e-02 -2.54660067e-04 
 4.96839285e-02  2.60726876e-04 
 4.97839285e-02 -2.67053934e-04 
 4.98819208e-02  2.60142270e-04 
 4.99819208e-02 -2.52142479e-04 
 5.00819208e-02  2.48858302e-04 
 5.01430524e-02 -2.48564934e-04 
 5.02050388e-02  2.49966076e-04 
 5.02552603e-02 -2.52937790e-04 
 5.03247311e-02  2.57411267e-04 
 5.03873214e-02 -2.58212846e-04 
 5.04685656e-02  2.60209930e-04 
 5.05079303e-02 -2.61470336e-04 
 5.05460969e-02  2.59727317e-04 
 5.05704750e-02 -2.57859025e-04 
 5.05940008e-02  2.57187442e-04 
 5.06097723e-02 -2.56982002e-04 
 5.06304692e-02  2.56549633e-04 
 5.06497235e-02 -2.55587168e-04 
 5.06693312e-02  2.54770080e-04 
 5.07085468e-02 -2.53080940e-04 
 5.07571174e-02  2.51461045e-04 
 5.08199842e-02 -2.49833058e-04 
 5.08719780e-02  2.49580607e-04 
 5.09449072e-02 -2.50722050e-04 
 5.10112400e-02  2.52619759e-04 
 5.10735697e-02 -2.52096264e-04 
 5.11174142e-02  2.51520837e-04 
 5.11590129e-02 -2.52418817e-04 
 5.11911277e-02  2.54068918e-04 
 5.12246913e-02 -2.54619726e-04 
 5.12444164e-02  2.54498951e-04 
 5.12634429e-02 -2.54506742e-04 
 5.12849264e-02  2.54982885e-04 
 5.13043692e-02 -2.55247205e-04 
 5.13432549e-02  2.56340786e-04 
 5.13639801e-02 -2.56785780e-04 
 5.13826625e-02  2.56727360e-04 
 5.14064263e-02 -2.55812493e-04 
 5.14343315e-02  2.54667472e-04 
 5.14654955e-02 -2.53335377e-04 
 5.15041796e-02  2.52749246e-04 
 5.15347480e-02 -2.52562105e-04 
 5.15637192e-02  2.52234871e-04 
 5.15867686e-02 -2.51653012e-04 
 5.16115360e-02  2.51421138e-04 
 5.16380885e-02 -2.51438242e-04 
 5.16884603e-02  2.52943486e-04 
 5.17148193e-02 -2.53673746e-04 
 5.17406124e-02  2.53478482e-04 
 5.17555148e-02 -2.52809248e-04 
 5.17692621e-02  2.52505682e-04 
 5.17844556e-02 -2.52428410e-04 
 5.18001568e-02  2.52957631e-04 
 5.18162198e-02 -2.53692890e-04 
 5.18363383e-02  2.55268679e-04 
 5.18602426e-02 -2.57266080e-04 
 5.18876514e-02  2.58643954e-04 
 5.19103150e-02 -2.58441112e-04 
 5.19394096e-02  2.57033152e-04 
 5.19600328e-02 -2.55352066e-04 
 5.19793375e-02  2.54172187e-04 
 5.20063076e-02 -2.53044887e-04 
 5.20272290e-02  2.52920611e-04 
 5.20690718e-02 -2.53221813e-04 
 5.21116788e-02  2.54399552e-04 
 5.21723102e-02 -2.56243746e-04 
 5.22297363e-02  2.55702078e-04 
 5.22833556e-02 -2.53598079e-04 
 5.23350522e-02  2.52553349e-04 
 5.24350522e-02 -2.51334316e-04 
 5.25350522e-02  2.52091906e-04 
 5.26350522e-02 -2.54524299e-04 
 5.27350522e-02  2.54727730e-04 
 5.28270144e-02 -2.52404308e-04 
 5.29270144e-02  2.50842670e-04 
 5.30270144e-02 -2.50321902e-04 
 5.31270144e-02  2.50292484e-04 
 5.32270144e-02 -2.49522670e-04 
 5.33005918e-02  2.49748257e-04 
 5.34005918e-02 -2.50466988e-04 
 5.35005918e-02  2.51355508e-04 
 5.36005918e-02 -2.52853573e-04 
 5.37005918e-02  2.52625728e-04 
 5.38005918e-02 -2.52885100e-04 
 5.38981918e-02  2.61983263e-04 
 5.39358113e-02 -2.72087837e-04 
 5.39511482e-02  4.48340353e-04 
 5.39572702e-02  4.99853202e+00 
 5.39587185e-02  5.00139157e+00 
 5.39598189e-02  4.99853957e+00 
 5.39606448e-02  5.00139076e+00 
 5.39616175e-02  4.99854854e+00 
 5.39626087e-02  5.00139973e+00 
 5.39636846e-02  4.99856469e+00 
 5.39649807e-02  5.00140052e+00 
 5.39664608e-02  4.99857375e+00 
 5.39683094e-02  5.00140027e+00 
 5.39706148e-02  4.99858421e+00 
 5.39735568e-02  5.00139963e+00 
 5.39774064e-02  4.99859630e+00 
 5.39824557e-02  5.00139718e+00 
 5.39891946e-02  4.99861083e+00 
 5.39982270e-02  5.00138990e+00 
 5.40104045e-02  4.99861792e+00 
 5.40269347e-02  5.00136869e+00 
 5.40494346e-02  4.99863584e+00 
 5.40800904e-02  5.00135590e+00 
 5.41154348e-02  4.99864214e+00 
 5.41507522e-02  5.00136002e+00 
 5.42081563e-02  4.99862224e+00 
 5.42549822e-02  5.00138448e+00 
 5.43170215e-02  4.99846720e+00 
 5.43265415e-02  4.99983172e+00 
 5.43455816e-02  4.99945075e+00 
 5.43682323e-02  4.99649099e+00 
 5.43762605e-02  4.99118737e+00 
 5.43814592e-02  4.98090584e+00 
 5.43844333e-02  4.96508238e+00 
 5.43861724e-02  4.93985116e+00 
 5.43871852e-02  4.89072499e+00 
 5.43876330e-02  4.72845995e+00 
 5.43878612e-02  4.33951484e+00 
 5.43878999e-02  4.20783254e+00 
 5.43879771e-02  3.83480857e+00 
 5.43880150e-02  3.42760285e+00 
 5.43880177e-02  3.37748574e+00 
 5.43880231e-02  3.25771507e+00 
 5.43880337e-02  2.89605449e+00 
 5.43880414e-02  2.51878788e+00 
 5.43880457e-02  2.25720608e+00 
 5.43880482e-02  2.09662063e+00 
 5.43880497e-02  2.01394447e+00 
 5.43880507e-02  1.97247990e+00 
 5.43880519e-02  1.92070703e+00 
 5.43880527e-02  1.85898825e+00 
 5.43880534e-02  1.80015671e+00 
 5.43880542e-02  1.73080987e+00 
 5.43880550e-02  1.65281873e+00 
 5.43880560e-02  1.55460582e+00 
 5.43880580e-02  1.35807090e+00 
 5.43880612e-02  1.03898428e+00 
 5.43880657e-02  7.53035334e-01 
 5.43880702e-02  6.31097365e-01 
 5.43880748e-02  5.32152767e-01 
 5.43880807e-02  4.05456111e-01 
 5.43880835e-02  3.38451518e-01 
 5.43880854e-02  2.91689442e-01 
 5.43880880e-02  2.13957294e-01 
 5.43880893e-02  1.68005998e-01 
 5.43880905e-02  1.19812402e-01 
 5.43880915e-02  7.89741667e-02 
 5.43880924e-02  4.22565614e-02 
 5.43880933e-02  1.77507820e-02 
 5.43880942e-02  5.30538630e-03 
 5.43880949e-02  2.17672296e-03 
 5.43880956e-02  1.00825910e-03 
 5.43880971e-02  6.45804203e-04 
 5.43880993e-02  1.94315882e-04 
 5.43881015e-02  1.27094002e-04 
 5.43881041e-02 -1.53122175e-05 
 5.43881065e-02  2.88532737e-05 
 5.43881103e-02 -3.93762238e-05 
 5.43881150e-02  1.68407984e-05 
 5.43881240e-02 -3.50090463e-05 
 5.43881379e-02  2.03672700e-05 
 5.43881516e-02 -2.96087054e-05 
 5.43881642e-02  2.25197792e-05 
 5.43881767e-02 -2.65630963e-05 
 5.43881900e-02  2.30947820e-05 
 5.43882023e-02 -2.46321773e-05 
 5.43882149e-02  2.28744696e-05 
 5.43882268e-02 -2.32886638e-05 
 5.43882391e-02  2.23137111e-05 
 5.43882510e-02 -2.22336097e-05 
 5.43882632e-02  2.16329936e-05 
 5.43882751e-02 -2.13369451e-05 
 5.43882872e-02  2.09199872e-05 
 5.43882992e-02 -2.05366133e-05 
 5.43883112e-02  2.02155565e-05 
 5.43883232e-02 -1.98032618e-05 
 5.43883365e-02  1.95711392e-05 
 5.43883518e-02 -1.92165986e-05 
 5.43883697e-02  1.90992898e-05 
 5.43883905e-02 -1.88080803e-05 
 5.43884156e-02  1.87683031e-05 
 5.43884467e-02 -1.85353240e-05 
 5.43884870e-02  1.85577504e-05 
 5.43885424e-02 -1.83761749e-05 
 5.43886259e-02  1.84472630e-05 
 5.43887719e-02 -1.83042340e-05 
 5.43890640e-02  1.84086252e-05 
 5.43896481e-02 -1.82731987e-05 
 5.43908163e-02  1.83755669e-05 
 5.43931527e-02 -1.82222875e-05 
 5.43978255e-02  1.82775132e-05 
 5.44071595e-02 -1.80464371e-05 
 5.44184538e-02  1.80416757e-05 
 5.44328915e-02 -1.78189050e-05 
 5.44466872e-02  1.78147774e-05 
 5.44616020e-02 -1.76477430e-05 
 5.44713018e-02  1.76969760e-05 
 5.44815821e-02 -1.75638777e-05 
 5.44927500e-02  1.76151227e-05 
 5.45050445e-02 -1.75476671e-05 
 5.45203974e-02  1.76177574e-05 
 5.45361121e-02 -1.75800754e-05 
 5.45461380e-02  1.76495890e-05 
 5.45565214e-02 -1.75799631e-05 
 5.45673054e-02  1.76549609e-05 
 5.45799083e-02 -1.76385308e-05 
 5.45938059e-02  1.77285456e-05 
 5.46095305e-02 -1.77225762e-05 
 5.46311837e-02  1.78038567e-05 
 5.46524259e-02 -1.77276611e-05 
 5.46797789e-02  1.77589120e-05 
 5.47074085e-02 -1.76499114e-05 
 5.47343091e-02  1.76993648e-05 
 5.47558219e-02 -1.76235333e-05 
 5.47760029e-02  1.76645440e-05 
 5.48000251e-02 -1.75493129e-05 
 5.48230564e-02  1.75894322e-05 
 5.48531875e-02 -1.75095202e-05 
 5.49134499e-02  1.75948351e-05 
 5.49740888e-02 -1.74609652e-05 
 5.50740888e-02  1.77908337e-05 
 5.51409162e-02 -1.77617460e-05 
 5.52094311e-02  1.77915139e-05 
 5.52938134e-02 -1.77149756e-05 
 5.53652006e-02  1.77850211e-05 
 5.54652006e-02 -1.77151205e-05 
 5.55492606e-02  1.76922150e-05 
