 time            v(vin)          v(vmem)        
 4.12405378e-01  9.28557089e-01  8.44022752e-02 
 4.12477924e-01  9.47322995e-01  8.44142536e-02 
 4.12577924e-01  9.44487648e-01  8.44307649e-02 
 4.12677924e-01  1.09873793e+00  8.44472782e-02 
 4.12777924e-01  1.11850586e+00  8.44637877e-02 
 4.12877924e-01  1.26004692e+00  8.44802969e-02 
 4.12977924e-01  1.12515471e+00  8.44968071e-02 
 4.13077924e-01  1.06009238e+00  8.45133129e-02 
 4.13177924e-01  9.77052899e-01  8.45298192e-02 
 4.13239222e-01  1.11709168e+00  8.45399399e-02 
 4.13300635e-01  1.05936127e+00  8.45500729e-02 
 4.13357463e-01  1.02025842e+00  8.45594554e-02 
 4.13408949e-01  1.02907967e+00  8.45679571e-02 
 4.13480159e-01  9.61273463e-01  8.45797031e-02 
 4.13547244e-01  1.08005962e+00  8.45907849e-02 
 4.13614537e-01  1.00204138e+00  8.46018905e-02 
 4.13679973e-01  1.07057318e+00  8.46126829e-02 
 4.13766512e-01  1.11221056e+00  8.46269714e-02 
 4.13849490e-01  1.18918092e+00  8.46406598e-02 
 4.13949490e-01  1.52440356e+00  8.46571567e-02 
 4.13976272e-01  1.53252988e+00  8.46615710e-02 
 4.13990468e-01  1.54705128e+00  8.46639125e-02 
 4.13996371e-01  1.54744624e+00  8.46648859e-02 
 4.14002417e-01  1.55790262e+00  8.46658835e-02 
 4.14008955e-01  1.58552722e+00  8.46669634e-02 
 4.14022031e-01  1.61814529e+00  8.46691209e-02 
 4.14036263e-01  1.51967033e+00  8.46714689e-02 
 4.14059566e-01  1.61609264e+00  8.46753165e-02 
 4.14085600e-01  1.44905206e+00  8.46796140e-02 
 4.14117037e-01  1.37695068e+00  8.46847928e-02 
 4.14162067e-01  1.16950434e+00  8.46922208e-02 
 4.14203343e-01  1.14687743e+00  8.46990327e-02 
 4.14243302e-01  1.18161975e+00  8.47056263e-02 
 4.14286461e-01  1.08803143e+00  8.47127463e-02 
 4.14345368e-01  1.07722700e+00  8.47224566e-02 
 4.14348346e-01  1.11387474e+00  8.47229483e-02 
 4.14354300e-01  1.18717023e+00  8.47239307e-02 
 4.14366209e-01  1.21708217e+00  8.47258955e-02 
 4.14370640e-01  1.18835324e+00  8.47266266e-02 
 4.14372665e-01  1.17521899e+00  8.47269605e-02 
 4.14373434e-01  1.17023495e+00  8.47270873e-02 
 4.14373769e-01  1.16806360e+00  8.47271425e-02 
 4.14373785e-01  1.16796341e+00  8.47271451e-02 
 4.14373815e-01  1.16776303e+00  8.47271502e-02 
 4.14373866e-01  1.16743640e+00  8.47271585e-02 
 4.14373887e-01  1.16730003e+00  8.47271620e-02 
 4.14373900e-01  1.16721490e+00  8.47271641e-02 
 4.14373907e-01  1.16716644e+00  8.47271654e-02 
 4.14373912e-01  1.16713806e+00  8.47271661e-02 
 4.14373915e-01  1.16712059e+00  8.47271665e-02 
 4.14373916e-01  1.16710945e+00  8.47271668e-02 
 4.14373918e-01  1.16710100e+00  8.47271670e-02 
 4.14373919e-01  1.16709391e+00  8.47271672e-02 
 4.14373920e-01  1.16708656e+00  8.47271674e-02 
 4.14373921e-01  1.16707985e+00  8.47271676e-02 
 4.14373922e-01  1.16707372e+00  8.47271677e-02 
 4.14373923e-01  1.16706654e+00  8.47271679e-02 
 4.14373924e-01  1.16705852e+00  8.47271681e-02 
 4.14373927e-01  1.16704249e+00  8.47271685e-02 
 4.14373930e-01  1.16701721e+00  8.47271692e-02 
 4.14373935e-01  1.16698639e+00  8.47271699e-02 
 4.14373940e-01  1.16695791e+00  8.47271707e-02 
 4.14373945e-01  1.16692155e+00  8.47271716e-02 
 4.14373949e-01  1.16689543e+00  8.47271723e-02 
 4.14373952e-01  1.16688010e+00  8.47271726e-02 
 4.14373954e-01  1.16686609e+00  8.47271730e-02 
 4.14373955e-01  1.16685742e+00  8.47271732e-02 
 4.14373957e-01  1.16684679e+00  8.47271735e-02 
 4.14373958e-01  1.16683964e+00  8.47271737e-02 
 4.14373959e-01  1.16683323e+00  8.47271738e-02 
 4.14373960e-01  1.16682743e+00  8.47271740e-02 
 4.14373961e-01  1.16682142e+00  8.47271741e-02 
 4.14373961e-01  1.16681701e+00  8.47271743e-02 
 4.14373962e-01  1.16681220e+00  8.47271744e-02 
 4.14373963e-01  1.16680581e+00  8.47271745e-02 
 4.14373965e-01  1.16679535e+00  8.47271748e-02 
 4.14373967e-01  1.16677911e+00  8.47271752e-02 
 4.14373970e-01  1.16676284e+00  8.47271756e-02 
 4.14373972e-01  1.16674722e+00  8.47271760e-02 
 4.14373975e-01  1.16672823e+00  8.47271765e-02 
 4.14373979e-01  1.16670173e+00  8.47271772e-02 
 4.14373986e-01  1.16665864e+00  8.47271783e-02 
 4.14373996e-01  1.16659465e+00  8.47271799e-02 
 4.14374012e-01  1.16648775e+00  8.47271826e-02 
 4.14374027e-01  1.16639188e+00  8.47271851e-02 
 4.14374040e-01  1.16630966e+00  8.47271872e-02 
 4.14374052e-01  1.16622830e+00  8.47271892e-02 
 4.14374066e-01  1.16613802e+00  8.47271915e-02 
 4.14374079e-01  1.16605595e+00  8.47271936e-02 
 4.14374091e-01  1.16597385e+00  8.47271957e-02 
 4.14374103e-01  1.16589609e+00  8.47271977e-02 
 4.14374116e-01  1.16581629e+00  8.47271997e-02 
 4.14374128e-01  1.16573864e+00  8.47272017e-02 
 4.14374140e-01  1.16565957e+00  8.47272037e-02 
 4.14374152e-01  1.16558212e+00  8.47272057e-02 
 4.14374164e-01  1.16550365e+00  8.47272077e-02 
 4.14374176e-01  1.16542624e+00  8.47272096e-02 
 4.14374188e-01  1.16534806e+00  8.47272116e-02 
 4.14374200e-01  1.16527058e+00  8.47272136e-02 
 4.14374212e-01  1.16519259e+00  8.47272156e-02 
 4.14374226e-01  1.16510267e+00  8.47272179e-02 
 4.14374241e-01  1.16500081e+00  8.47272205e-02 
 4.14374260e-01  1.16488037e+00  8.47272235e-02 
 4.14374282e-01  1.16474093e+00  8.47272271e-02 
 4.14374308e-01  1.16456970e+00  8.47272314e-02 
 4.14374341e-01  1.16435855e+00  8.47272368e-02 
 4.14374384e-01  1.16407767e+00  8.47272439e-02 
 4.14374444e-01  1.16369016e+00  8.47272538e-02 
 4.14374537e-01  1.16308175e+00  8.47272693e-02 
 4.14374706e-01  1.16199079e+00  8.47272970e-02 
 4.14375042e-01  1.15980889e+00  8.47273525e-02 
 4.14375715e-01  1.15544507e+00  8.47274634e-02 
 4.14377061e-01  1.14671745e+00  8.47276855e-02 
 4.14379754e-01  1.12926220e+00  8.47281298e-02 
 4.14385138e-01  1.16890978e+00  8.47290197e-02 
 4.14393464e-01  1.23574481e+00  8.47303948e-02 
 4.14402137e-01  1.27951308e+00  8.47318238e-02 
 4.14419482e-01  1.20892178e+00  8.47346804e-02 
 4.14437255e-01  1.14164182e+00  8.47376108e-02 
 4.14472379e-01  1.08607340e+00  8.47434039e-02 
 4.14502176e-01  1.20234252e+00  8.47483230e-02 
 4.14529736e-01  1.08860918e+00  8.47528710e-02 
 4.14570358e-01  1.02883699e+00  8.47595626e-02 
 4.14602859e-01  1.05828231e+00  8.47649186e-02 
 4.14638972e-01  1.07262074e+00  8.47708716e-02 
 4.14681801e-01  1.08210688e+00  8.47779320e-02 
 4.14767460e-01  1.13230325e+00  8.47920558e-02 
 4.14828713e-01  1.11805128e+00  8.48021521e-02 
 4.14872381e-01  8.84958604e-01  8.48093507e-02 
 4.14912151e-01  9.76198978e-01  8.48159050e-02 
 4.14938236e-01  1.05049527e+00  8.48202047e-02 
 4.14968132e-01  1.20079191e+00  8.48251359e-02 
 4.14995118e-01  1.14063403e+00  8.48295833e-02 
 4.15019887e-01  1.10972283e+00  8.48336655e-02 
 4.15038404e-01  8.50912794e-01  8.48367168e-02 
 4.15051820e-01  9.52783578e-01  8.48389295e-02 
 4.15067464e-01  1.05844054e+00  8.48415087e-02 
 4.15082294e-01  1.09308131e+00  8.48439505e-02 
 4.15111953e-01  1.15754858e+00  8.48488396e-02 
 4.15128609e-01  1.11789145e+00  8.48515875e-02 
 4.15152291e-01  1.10209593e+00  8.48554942e-02 
 4.15174627e-01  1.19097156e+00  8.48591715e-02 
 4.15195481e-01  1.17514320e+00  8.48626043e-02 
 4.15216978e-01  1.13044386e+00  8.48661461e-02 
 4.15241814e-01  1.06959370e+00  8.48702418e-02 
 4.15270066e-01  1.08626986e+00  8.48749006e-02 
 4.15296659e-01  9.42589823e-01  8.48792808e-02 
 4.15311907e-01  1.14064064e+00  8.48817954e-02 
 4.15327843e-01  1.20363016e+00  8.48844225e-02 
 4.15337920e-01  1.09177772e+00  8.48860799e-02 
 4.15350945e-01  1.03371201e+00  8.48882262e-02 
 4.15360580e-01  1.01430880e+00  8.48898141e-02 
 4.15367987e-01  1.13604050e+00  8.48910334e-02 
 4.15376881e-01  1.28222519e+00  8.48924986e-02 
 4.15385521e-01  1.27748137e+00  8.48939223e-02 
 4.15395134e-01  1.17996731e+00  8.48955067e-02 
 4.15411543e-01  1.12997135e+00  8.48982091e-02 
 4.15428762e-01  1.13553527e+00  8.49010465e-02 
 4.15450696e-01  1.19004504e+00  8.49046605e-02 
 4.15473778e-01  1.09287082e+00  8.49084632e-02 
 4.15494680e-01  9.73401858e-01  8.49119116e-02 
 4.15506958e-01  1.05295421e+00  8.49139373e-02 
 4.15520018e-01  1.24079535e+00  8.49160887e-02 
 4.15532101e-01  1.15642608e+00  8.49180784e-02 
 4.15543359e-01  1.08120604e+00  8.49199350e-02 
 4.15560458e-01  9.86405762e-01  8.49227536e-02 
 4.15570754e-01  1.09004937e+00  8.49244477e-02 
 4.15583266e-01  1.17216417e+00  8.49265050e-02 
 4.15595279e-01  1.13185353e+00  8.49284827e-02 
 4.15609151e-01  1.13545432e+00  8.49307707e-02 
 4.15632721e-01  1.12515642e+00  8.49346549e-02 
 4.15666957e-01  1.10524226e+00  8.49402922e-02 
 4.15713933e-01  1.12576709e+00  8.49480302e-02 
 4.15753746e-01  9.52038980e-01  8.49545904e-02 
 4.15781293e-01  1.11942872e+00  8.49591287e-02 
 4.15810079e-01  1.11262534e+00  8.49638706e-02 
 4.15826700e-01  1.00151016e+00  8.49666094e-02 
 4.15844158e-01  1.05871838e+00  8.49694867e-02 
 4.15856632e-01  1.19959788e+00  8.49715415e-02 
 4.15869462e-01  1.11685878e+00  8.49736555e-02 
 4.15882072e-01  1.01163868e+00  8.49757335e-02 
 4.15891201e-01  1.14074738e+00  8.49772361e-02 
 4.15901489e-01  1.25032264e+00  8.49789290e-02 
 4.15910306e-01  1.16224808e+00  8.49803810e-02 
 4.15920308e-01  1.06385083e+00  8.49820276e-02 
 4.15937025e-01  9.78776421e-01  8.49847784e-02 
 4.15951164e-01  9.39818613e-01  8.49871060e-02 
 4.15961692e-01  9.48172455e-01  8.49888399e-02 
 4.15970873e-01  1.09579399e+00  8.49903528e-02 
 4.15980155e-01  1.24061601e+00  8.49918822e-02 
 4.15986411e-01  1.16259553e+00  8.49929128e-02 
 4.15994547e-01  1.06112237e+00  8.49942530e-02 
 4.16007836e-01  9.75571335e-01  8.49964432e-02 
 4.16020455e-01  9.48418846e-01  8.49985220e-02 
 4.16034121e-01  9.50548834e-01  8.50007711e-02 
 4.16046103e-01  1.02658545e+00  8.50027442e-02 
 4.16058982e-01  1.18513135e+00  8.50048641e-02 
 4.16067074e-01  1.12475703e+00  8.50061951e-02 
 4.16076163e-01  1.03107905e+00  8.50076910e-02 
 4.16085576e-01  1.03156241e+00  8.50092397e-02 
 4.16093621e-01  1.08932071e+00  8.50105647e-02 
 4.16101954e-01  1.13094342e+00  8.50119384e-02 
 4.16111054e-01  1.11150766e+00  8.50134378e-02 
 4.16120269e-01  1.09220508e+00  8.50149550e-02 
 4.16138700e-01  1.07885941e+00  8.50179901e-02 
 4.16170302e-01  1.08410730e+00  8.50231964e-02 
 4.16199809e-01  1.19140723e+00  8.50280559e-02 
 4.16229133e-01  1.13381902e+00  8.50328834e-02 
 4.16251218e-01  1.06949065e+00  8.50365177e-02 
 4.16275481e-01  9.40316802e-01  8.50405119e-02 
 4.16291354e-01  1.00843139e+00  8.50431277e-02 
 4.16308906e-01  1.02320022e+00  8.50460184e-02 
 4.16333695e-01  9.82069980e-01  8.50500987e-02 
 4.16356523e-01  1.07000268e+00  8.50538576e-02 
 4.16377475e-01  1.03069580e+00  8.50573098e-02 
 4.16410694e-01  1.05304518e+00  8.50627795e-02 
 4.16437287e-01  1.22898385e+00  8.50671512e-02 
 4.16462219e-01  1.06277608e+00  8.50712535e-02 
 4.16484984e-01  1.08297542e+00  8.50750027e-02 
 4.16524622e-01  1.09357353e+00  8.50815321e-02 
 4.16563083e-01  1.09745041e+00  8.50878647e-02 
 4.16640004e-01  1.07806622e+00  8.51005179e-02 
 4.16719845e-01  1.05571387e+00  8.51136713e-02 
 4.16784415e-01  1.16606136e+00  8.51243045e-02 
 4.16839402e-01  1.13261041e+00  8.51333540e-02 
 4.16876128e-01  9.09614733e-01  8.51393993e-02 
 4.16909574e-01  1.05715559e+00  8.51448975e-02 
 4.16945178e-01  1.01713803e+00  8.51507537e-02 
 4.16993097e-01  1.23218940e+00  8.51586408e-02 
 4.17040129e-01  1.07859178e+00  8.51663844e-02 
 4.17084284e-01  1.24136781e+00  8.51736510e-02 
 4.17138130e-01  1.11221681e+00  8.51825030e-02 
 4.17215182e-01  1.14267546e+00  8.51951760e-02 
 4.17295347e-01  1.04349984e+00  8.52083690e-02 
 4.17390164e-01  1.06258198e+00  8.52239722e-02 
 4.17450409e-01  1.17511162e+00  8.52338841e-02 
 4.17512204e-01  1.01460096e+00  8.52440441e-02 
 4.17569570e-01  9.87852295e-01  8.52534785e-02 
 4.17618475e-01  9.32912669e-01  8.52615270e-02 
 4.17685372e-01  9.66469319e-01  8.52725251e-02 
 4.17769507e-01  9.87766162e-01  8.52863592e-02 
 4.17866091e-01  1.08052983e+00  8.53022459e-02 
 4.17937044e-01  9.65158402e-01  8.53139090e-02 
 4.18011270e-01  9.20894818e-01  8.53261151e-02 
 4.18058655e-01  1.07325555e+00  8.53339036e-02 
 4.18104426e-01  1.10228236e+00  8.53414268e-02 
 4.18136505e-01  1.09876714e+00  8.53467035e-02 
 4.18179902e-01  1.09471022e+00  8.53538349e-02 
 4.18266697e-01  1.12491925e+00  8.53681021e-02 
 4.18351511e-01  1.03697418e+00  8.53820434e-02 
 4.18451511e-01  9.76341969e-01  8.53984785e-02 
 4.18551511e-01  8.80323962e-01  8.54149136e-02 
 4.18614835e-01  1.09823727e+00  8.54253164e-02 
 4.18676766e-01  1.11830753e+00  8.54354961e-02 
 4.18705116e-01  8.58967642e-01  8.54401547e-02 
 4.18731634e-01  9.88324944e-01  8.54445079e-02 
 4.18750116e-01  1.08352142e+00  8.54475446e-02 
 4.18768196e-01  1.09967400e+00  8.54505148e-02 
 4.18780805e-01  9.82849593e-01  8.54525885e-02 
 4.18792668e-01  1.01360678e+00  8.54545392e-02 
 4.18806863e-01  1.03931314e+00  8.54568707e-02 
 4.18826782e-01  1.01381273e+00  8.54601467e-02 
 4.18851047e-01  1.02967846e+00  8.54641329e-02 
 4.18882135e-01  9.49068975e-01  8.54692363e-02 
 4.18907810e-01  9.65542719e-01  8.54734504e-02 
 4.18924559e-01  1.15787339e+00  8.54762009e-02 
 4.18939999e-01  1.05067222e+00  8.54787380e-02 
 4.18955674e-01  9.96690397e-01  8.54813123e-02 
 4.18973355e-01  1.04880864e+00  8.54842142e-02 
 4.18991524e-01  1.08047117e+00  8.54872012e-02 
 4.19009602e-01  1.03451925e+00  8.54901752e-02 
 4.19029089e-01  1.11011677e+00  8.54933730e-02 
 4.19045375e-01  1.14670281e+00  8.54960429e-02 
 4.19056215e-01  9.20279396e-01  8.54978230e-02 
 4.19067918e-01  9.54953747e-01  8.54997479e-02 
 4.19077227e-01  1.08866177e+00  8.55012784e-02 
 4.19087229e-01  1.11041511e+00  8.55029224e-02 
 4.19098798e-01  1.08149832e+00  8.55048235e-02 
 4.19110824e-01  1.07475863e+00  8.55067958e-02 
 4.19134877e-01  1.07624594e+00  8.55107431e-02 
 4.19182984e-01  1.05545618e+00  8.55186510e-02 
 4.19273097e-01  1.06175358e+00  8.55334447e-02 
 4.19373097e-01  9.73653181e-01  8.55498641e-02 
 4.19473097e-01  1.06437009e+00  8.55662870e-02 
 4.19563498e-01  9.70586227e-01  8.55811349e-02 
 4.19663498e-01  1.08490132e+00  8.55975572e-02 
 4.19763498e-01  1.08336274e+00  8.56139736e-02 
 4.19839478e-01  1.01443561e+00  8.56264531e-02 
 4.19910602e-01  8.94363770e-01  8.56381292e-02 
 4.19999324e-01  8.83597617e-01  8.56526847e-02 
 4.20056478e-01  8.91538355e-01  8.56620639e-02 
 4.20112735e-01  9.98112524e-01  8.56712970e-02 
 4.20167811e-01  9.77994258e-01  8.56803361e-02 
 4.20209941e-01  9.59520687e-01  8.56872455e-02 
 4.20257321e-01  9.41027876e-01  8.56950146e-02 
 4.20332296e-01  9.08591378e-01  8.57073211e-02 
 4.20409667e-01  9.84401980e-01  8.57200172e-02 
 4.20479833e-01  9.90318201e-01  8.57315289e-02 
 4.20579833e-01  1.03666892e+00  8.57479401e-02 
 4.20679833e-01  1.10174725e+00  8.57643459e-02 
 4.20743433e-01  9.09301892e-01  8.57747798e-02 
 4.20802268e-01  9.17513087e-01  8.57844321e-02 
 4.20844733e-01  9.04067417e-01  8.57913997e-02 
 4.20894005e-01  8.93178569e-01  8.57994780e-02 
 4.20955976e-01  9.44374838e-01  8.58096395e-02 
 4.21024051e-01  9.81130900e-01  8.58208077e-02 
 4.21083481e-01  9.66144169e-01  8.58305519e-02 
 4.21151372e-01  9.96646427e-01  8.58416830e-02 
 4.21251372e-01  9.71158082e-01  8.58580874e-02 
 4.21351372e-01  9.47974691e-01  8.58744865e-02 
 4.21451372e-01  8.77525434e-01  8.58908756e-02 
 4.21551372e-01  9.17370389e-01  8.59072699e-02 
 4.21651372e-01  1.01427607e+00  8.59236596e-02 
 4.21743921e-01  1.03895335e+00  8.59388257e-02 
 4.21843921e-01  1.00691566e+00  8.59552130e-02 
 4.21935517e-01  9.54048239e-01  8.59702216e-02 
 4.22035517e-01  7.94885768e-01  8.59866047e-02 
 4.22096467e-01  8.90750075e-01  8.59965878e-02 
 4.22169405e-01  8.20711599e-01  8.60085419e-02 
 4.22253371e-01  9.00125644e-01  8.60222979e-02 
 4.22353371e-01  1.01968564e+00  8.60386777e-02 
 4.22410725e-01  9.80598827e-01  8.60480695e-02 
 4.22447109e-01  7.75042727e-01  8.60540277e-02 
 4.22479957e-01  7.78266571e-01  8.60594084e-02 
 4.22502763e-01  8.57675864e-01  8.60631388e-02 
 4.22523641e-01  7.92098472e-01  8.60665572e-02 
 4.22550682e-01  9.08335638e-01  8.60709860e-02 
 4.22575134e-01  8.89615773e-01  8.60749901e-02 
 4.22605048e-01  9.58163222e-01  8.60798924e-02 
 4.22629686e-01  8.44798618e-01  8.60839294e-02 
 4.22654949e-01  8.82004097e-01  8.60880624e-02 
 4.22702023e-01  8.64873893e-01  8.60957689e-02 
 4.22745613e-01  8.87555993e-01  8.61029105e-02 
 4.22832795e-01  8.78381166e-01  8.61171855e-02 
 4.22932795e-01  9.14593434e-01  8.61335625e-02 
 4.23032795e-01  8.55331481e-01  8.61499266e-02 
 4.23132795e-01  9.20815595e-01  8.61662944e-02 
 4.23232795e-01  9.24602147e-01  8.61826661e-02 
 4.23315023e-01  9.44649311e-01  8.61961292e-02 
 4.23415023e-01  8.70146722e-01  8.62124956e-02 
 4.23515023e-01  1.00689506e+00  8.62288542e-02 
 4.23611648e-01  8.19814050e-01  8.62446664e-02 
 4.23711648e-01  1.00632791e+00  8.62610321e-02 
 4.23811648e-01  1.01824758e+00  8.62773934e-02 
 4.23861573e-01  9.70008013e-01  8.62855569e-02 
 4.23930714e-01  9.13522474e-01  8.62968647e-02 
 4.24004239e-01  8.87285076e-01  8.63088906e-02 
 4.24088158e-01  8.96283150e-01  8.63226220e-02 
 4.24172040e-01  8.41489821e-01  8.63363503e-02 
 4.24272040e-01  8.04883046e-01  8.63526984e-02 
 4.24372040e-01  8.32581876e-01  8.63690402e-02 
 4.24472040e-01  9.80024780e-01  8.63853878e-02 
 4.24572040e-01  1.01203727e+00  8.64017322e-02 
 4.24642499e-01  8.75322571e-01  8.64132505e-02 
 4.24711123e-01  8.56839590e-01  8.64244750e-02 
 4.24768996e-01  8.87149789e-01  8.64339344e-02 
 4.24827227e-01  9.40250251e-01  8.64434551e-02 
 4.24891607e-01  9.99892044e-01  8.64539760e-02 
 4.24991607e-01  1.01269330e+00  8.64703107e-02 
 4.25091607e-01  9.69735220e-01  8.64866436e-02 
 4.25177654e-01  8.60804789e-01  8.65007021e-02 
 4.25237868e-01  1.01079339e+00  8.65105461e-02 
 4.25296222e-01  8.81248234e-01  8.65200788e-02 
 4.25365738e-01  1.00413099e+00  8.65314359e-02 
 4.25465738e-01  9.53173860e-01  8.65477856e-02 
 4.25544672e-01  9.26710118e-01  8.65606745e-02 
 4.25621134e-01  1.02299929e+00  8.65731649e-02 
 4.25697067e-01  9.49799549e-01  8.65855786e-02 
 4.25763103e-01  8.81584668e-01  8.65963579e-02 
 4.25818195e-01  8.73118189e-01  8.66053598e-02 
 4.25858717e-01  1.02085175e+00  8.66119799e-02 
 4.25898046e-01  1.18724152e+00  8.66184012e-02 
 4.25932557e-01  1.11769322e+00  8.66240396e-02 
 4.25964458e-01  1.29866733e+00  8.66292482e-02 
 4.26021705e-01  1.33399596e+00  8.66385932e-02 
 4.26023461e-01  1.34734970e+00  8.66388797e-02 
 4.26026973e-01  1.37405720e+00  8.66394525e-02 
 4.26032080e-01  1.41288374e+00  8.66402853e-02 
 4.26034232e-01  1.42924659e+00  8.66406365e-02 
 4.26034505e-01  1.43132937e+00  8.66406812e-02 
 4.26035053e-01  1.43549492e+00  8.66407707e-02 
 4.26035190e-01  1.43653631e+00  8.66407931e-02 
 4.26035464e-01  1.43861909e+00  8.66408378e-02 
 4.26035602e-01  1.43966464e+00  8.66408602e-02 
 4.26035636e-01  1.43992603e+00  8.66408659e-02 
 4.26035705e-01  1.44044881e+00  8.66408771e-02 
 4.26035842e-01  1.44149437e+00  8.66408996e-02 
 4.26035859e-01  1.44161744e+00  8.66409022e-02 
 4.26035891e-01  1.44186359e+00  8.66409075e-02 
 4.26035894e-01  1.44188775e+00  8.66409080e-02 
 4.26035900e-01  1.44193608e+00  8.66409090e-02 
 4.26035904e-01  1.44196034e+00  8.66409096e-02 
 4.26035910e-01  1.44200887e+00  8.66409106e-02 
 4.26035911e-01  1.44201791e+00  8.66409108e-02 
 4.26035914e-01  1.44203599e+00  8.66409112e-02 
 4.26035915e-01  1.44204588e+00  8.66409114e-02 
 4.26035917e-01  1.44206566e+00  8.66409118e-02 
 4.26035919e-01  1.44207849e+00  8.66409121e-02 
 4.26035921e-01  1.44208997e+00  8.66409123e-02 
 4.26035922e-01  1.44209659e+00  8.66409125e-02 
 4.26035922e-01  1.44210264e+00  8.66409126e-02 
 4.26035923e-01  1.44210969e+00  8.66409128e-02 
 4.26035924e-01  1.44211337e+00  8.66409128e-02 
 4.26035924e-01  1.44211600e+00  8.66409129e-02 
 4.26035924e-01  1.44211774e+00  8.66409129e-02 
 4.26035925e-01  1.44211930e+00  8.66409130e-02 
 4.26035925e-01  1.44212028e+00  8.66409130e-02 
 4.26035925e-01  1.44212103e+00  8.66409130e-02 
 4.26035925e-01  1.44212181e+00  8.66409130e-02 
 4.26035925e-01  1.44212243e+00  8.66409130e-02 
 4.26035925e-01  1.44212291e+00  8.66409131e-02 
 4.26035925e-01  1.44212335e+00  8.66409131e-02 
 4.26035925e-01  1.44212384e+00  8.66409131e-02 
 4.26035925e-01  1.44212427e+00  8.66409131e-02 
 4.26035925e-01  1.44212474e+00  8.66409131e-02 
 4.26035925e-01  1.44212526e+00  8.66409131e-02 
 4.26035925e-01  1.44212584e+00  8.66409131e-02 
 4.26035925e-01  1.44212646e+00  8.66409131e-02 
 4.26035926e-01  1.44212728e+00  8.66409131e-02 
 4.26035926e-01  1.44212861e+00  8.66409132e-02 
 4.26035926e-01  1.44212987e+00  8.66409132e-02 
 4.26035926e-01  1.44213135e+00  8.66409132e-02 
 4.26035926e-01  1.44213299e+00  8.66409133e-02 
 4.26035927e-01  1.44213471e+00  8.66409133e-02 
 4.26035927e-01  1.44213763e+00  8.66409134e-02 
 4.26035928e-01  1.44214246e+00  8.66409135e-02 
 4.26035928e-01  1.44214882e+00  8.66409136e-02 
 4.26035930e-01  1.44215871e+00  8.66409138e-02 
 4.26035931e-01  1.44217018e+00  8.66409141e-02 
 4.26035933e-01  1.44218383e+00  8.66409144e-02 
 4.26035935e-01  1.44219757e+00  8.66409147e-02 
 4.26035937e-01  1.44221702e+00  8.66409151e-02 
 4.26035941e-01  1.44224464e+00  8.66409157e-02 
 4.26035948e-01  1.44229836e+00  8.66409168e-02 
 4.26035962e-01  1.44240552e+00  8.66409191e-02 
 4.26035974e-01  1.44249762e+00  8.66409211e-02 
 4.26035988e-01  1.44260323e+00  8.66409234e-02 
