 time            v(vin)          v(vdata)       
 1.84629850e-02  1.00148561e+00  2.16726878e+00 
 1.84629969e-02  1.00156652e+00  2.16724713e+00 
 1.84630090e-02  1.00164807e+00  2.16724058e+00 
 1.84630210e-02  1.00172894e+00  2.16721908e+00 
 1.84630330e-02  1.00181026e+00  2.16721243e+00 
 1.84630450e-02  1.00189119e+00  2.16719104e+00 
 1.84630581e-02  1.00197983e+00  2.16718297e+00 
 1.84630733e-02  1.00208258e+00  2.16715786e+00 
 1.84630908e-02  1.00220095e+00  2.16714445e+00 
 1.84631114e-02  1.00234057e+00  2.16711290e+00 
 1.84631360e-02  1.00250649e+00  2.16709096e+00 
 1.84631666e-02  1.00271351e+00  2.16704740e+00 
 1.84632057e-02  1.00297814e+00  2.16700763e+00 
 1.84632599e-02  1.00334410e+00  2.16693526e+00 
 1.84633396e-02  1.00388325e+00  2.16684516e+00 
 1.84634789e-02  1.00482444e+00  2.16666613e+00 
 1.84637573e-02  1.00670681e+00  2.16632253e+00 
 1.84643142e-02  1.01047155e+00  2.16559763e+00 
 1.84654280e-02  1.01800104e+00  2.16413893e+00 
 1.84676557e-02  1.03306001e+00  2.16116905e+00 
 1.84721109e-02  1.06317795e+00  2.15528909e+00 
 1.84810214e-02  1.11037323e+00  2.14403154e+00 
 1.84883386e-02  1.06641765e+00  2.13552663e+00 
 1.84982425e-02  1.00692335e+00  2.12488592e+00 
 1.85117135e-02  9.63196207e-01  2.11100904e+00 
 1.85227038e-02  9.61262728e-01  2.09969946e+00 
 1.85321608e-02  1.03657406e+00  2.09028528e+00 
 1.85429095e-02  1.08710390e+00  2.08116297e+00 
 1.85523440e-02  1.04852235e+00  2.07524124e+00 
 1.85624253e-02  1.03170832e+00  2.07058071e+00 
 1.85724824e-02  1.09181295e+00  2.06735555e+00 
 1.85826070e-02  1.10776122e+00  2.06610538e+00 
 1.85912912e-02  1.01122783e+00  2.06630825e+00 
 1.85999570e-02  9.14898578e-01  2.06601385e+00 
 1.86070373e-02  9.22874942e-01  2.06464036e+00 
 1.86151597e-02  9.32632289e-01  2.06184651e+00 
 1.86283277e-02  9.47656988e-01  2.05569314e+00 
 1.86425186e-02  9.81928566e-01  2.04843449e+00 
 1.86558603e-02  1.09509102e+00  2.04365446e+00 
 1.86684219e-02  1.06390029e+00  2.04305076e+00 
 1.86773716e-02  9.93441655e-01  2.04438158e+00 
 1.86863032e-02  9.75453722e-01  2.04547725e+00 
 1.86966525e-02  9.79894585e-01  2.04579067e+00 
 1.87070834e-02  1.01363364e+00  2.04560823e+00 
 1.87183693e-02  1.06510056e+00  2.04625910e+00 
 1.87377216e-02  1.11485438e+00  2.05246067e+00 
 1.87544052e-02  1.08807554e+00  2.06235333e+00 
 1.87672212e-02  9.93893184e-01  2.06992886e+00 
 1.87803087e-02  8.50976140e-01  2.07400987e+00 
 1.87888590e-02  8.95433167e-01  2.07388428e+00 
 1.87971091e-02  9.38329161e-01  2.07206443e+00 
 1.88077331e-02  9.29157769e-01  2.06822334e+00 
 1.88182087e-02  8.96372181e-01  2.06329087e+00 
 1.88359096e-02  9.12738733e-01  2.05314244e+00 
 1.88479142e-02  1.00137440e+00  2.04647923e+00 
 1.88604037e-02  1.12375373e+00  2.04294324e+00 
 1.88680133e-02  1.04176630e+00  2.04327588e+00 
 1.88757954e-02  9.57920391e-01  2.04466319e+00 
 1.88855535e-02  9.17448887e-01  2.04588390e+00 
 1.88951136e-02  9.25763288e-01  2.04571592e+00 
 1.89039980e-02  9.40564537e-01  2.04469678e+00 
 1.89178881e-02  9.77223262e-01  2.04305617e+00 
 1.89429888e-02  1.00730261e+00  2.04431498e+00 
 1.89736297e-02  1.07162833e+00  2.05626193e+00 
 1.90074511e-02  1.03767120e+00  2.07747299e+00 
 1.90320725e-02  1.00426398e+00  2.09000842e+00 
 1.90648191e-02  1.00458481e+00  2.09613794e+00 
 1.91157878e-02  9.55810807e-01  2.08967029e+00 
 1.91704038e-02  9.93766040e-01  2.07703497e+00 
 1.92251999e-02  1.04384390e+00  2.08038327e+00 
 1.92823505e-02  1.05736639e+00  2.10204251e+00 
 1.93594068e-02  1.06696849e+00  2.12578871e+00 
 1.94472311e-02  9.88510497e-01  2.11822749e+00 
 1.95318931e-02  1.04255773e+00  2.09459938e+00 
 1.96318931e-02  9.80677237e-01  2.08150007e+00 
 1.97318931e-02  1.04504131e+00  2.07998894e+00 
 1.98318931e-02  1.01729694e+00  2.08853347e+00 
 1.99087209e-02  9.55423496e-01  2.08020904e+00 
 1.99717549e-02  1.04278182e+00  2.06858677e+00 
 2.00348383e-02  1.04043099e+00  2.08130031e+00 
 2.00801893e-02  1.01454270e+00  2.09269361e+00 
 2.01147544e-02  7.74159523e-01  2.08660501e+00 
 2.01356484e-02  9.44763462e-01  2.07527921e+00 
 2.01533243e-02  1.05350966e+00  2.06681578e+00 
 2.01693478e-02  1.01796134e+00  2.06455557e+00 
 2.01811813e-02  9.52169274e-01  2.06499639e+00 
 2.01934794e-02  9.21128315e-01  2.06447940e+00 
 2.02060912e-02  9.23715939e-01  2.06208528e+00 
 2.02192228e-02  9.64775780e-01  2.05871158e+00 
 2.02332268e-02  1.00824345e+00  2.05638451e+00 
 2.02566593e-02  1.03889791e+00  2.05917424e+00 
 2.02778679e-02  1.06672965e+00  2.06843528e+00 
 2.02931568e-02  9.60391132e-01  2.07624520e+00 
 2.03087461e-02  9.28614754e-01  2.08049048e+00 
 2.03219243e-02  9.59041232e-01  2.08036640e+00 
 2.03344465e-02  9.46529057e-01  2.07849636e+00 
 2.03549702e-02  1.01357584e+00  2.07540974e+00 
 2.03756671e-02  1.13031274e+00  2.07807211e+00 
 2.03904640e-02  1.06236370e+00  2.08529130e+00 
 2.04045192e-02  9.67604662e-01  2.09252959e+00 
 2.04189768e-02  9.37012940e-01  2.09612138e+00 
 2.04338040e-02  9.45253482e-01  2.09523086e+00 
 2.04483702e-02  9.71069101e-01  2.09182154e+00 
 2.04660057e-02  9.41252182e-01  2.08650587e+00 
 2.04843966e-02  8.38844591e-01  2.07886818e+00 
 2.04969786e-02  9.40528515e-01  2.07218648e+00 
 2.05092463e-02  9.56932786e-01  2.06625903e+00 
 2.05284863e-02  9.71072023e-01  2.06069222e+00 
 2.05493700e-02  9.55245377e-01  2.05899526e+00 
 2.05747491e-02  9.96486099e-01  2.06109452e+00 
 2.05934365e-02  8.53486025e-01  2.06300640e+00 
 2.06117753e-02  9.03428468e-01  2.06115164e+00 
 2.06252470e-02  9.82276292e-01  2.05859447e+00 
 2.06376645e-02  9.43459509e-01  2.05775976e+00 
 2.06510902e-02  9.03490708e-01  2.05758795e+00 
 2.06641783e-02  9.06623862e-01  2.05658062e+00 
 2.06741902e-02  9.77020045e-01  2.05575440e+00 
 2.06840974e-02  1.00717582e+00  2.05629505e+00 
 2.06961227e-02  9.75789879e-01  2.05918247e+00 
 2.07070062e-02  9.65135075e-01  2.06272843e+00 
 2.07287734e-02  9.64566754e-01  2.06940347e+00 
 2.07596938e-02  9.52728512e-01  2.07616068e+00 
 2.08050247e-02  8.89681253e-01  2.07541586e+00 
 2.08529318e-02  8.10200397e-01  2.05646541e+00 
 2.08766345e-02  9.55808518e-01  2.04516724e+00 
 2.09008000e-02  1.04792476e+00  2.04615478e+00 
 2.09212457e-02  1.05123165e+00  2.05966483e+00 
 2.09417360e-02  9.89486566e-01  2.07790752e+00 
 2.09660974e-02  9.35506110e-01  2.09464327e+00 
 2.09954260e-02  9.70498500e-01  2.10342987e+00 
 2.10238586e-02  9.19370900e-01  2.10414387e+00 
 2.10676737e-02  9.21320219e-01  2.09587365e+00 
 2.11025650e-02  9.10085935e-01  2.08563471e+00 
 2.11634078e-02  9.17618738e-01  2.07328497e+00 
 2.12507939e-02  9.97377106e-01  2.08567651e+00 
 2.13214139e-02  9.34322273e-01  2.10558214e+00 
 2.14040235e-02  1.07506426e+00  2.12434725e+00 
 2.14653619e-02  9.14200847e-01  2.13507746e+00 
 2.15307300e-02  8.93309534e-01  2.11366348e+00 
 2.15936197e-02  8.66010574e-01  2.07188705e+00 
 2.16563504e-02  8.78092596e-01  2.04565714e+00 
 2.17219371e-02  9.82864283e-01  2.05630074e+00 
 2.17853238e-02  9.35910035e-01  2.08978544e+00 
 2.18502787e-02  1.01699963e+00  2.11544496e+00 
 2.19502787e-02  9.87121462e-01  2.13685075e+00 
 2.20502787e-02  9.49781825e-01  2.12191291e+00 
 2.21437010e-02  9.14819160e-01  2.08200074e+00 
 2.22228156e-02  1.01004491e+00  2.07500755e+00 
 2.23006652e-02  9.18510175e-01  2.08807049e+00 
 2.23617840e-02  8.73691609e-01  2.07570655e+00 
 2.24267338e-02  8.91686045e-01  2.04835709e+00 
 2.24871758e-02  8.48607598e-01  2.03483753e+00 
 2.25576355e-02  8.15191153e-01  2.02327486e+00 
 2.26099696e-02  9.17058730e-01  2.02593157e+00 
 2.26609720e-02  8.32876465e-01  2.04357061e+00 
 2.27230372e-02  9.78428498e-01  2.06981314e+00 
 2.28144404e-02  9.35821899e-01  2.11585129e+00 
 2.28679311e-02  8.56447449e-01  2.12171692e+00 
 2.29167247e-02  9.22717711e-01  2.10566235e+00 
 2.29776805e-02  9.24567372e-01  2.09750996e+00 
 2.30415969e-02  1.04453049e+00  2.11692771e+00 
 2.31415969e-02  9.97851274e-01  2.15936527e+00 
 2.32086904e-02  8.98555372e-01  2.15002920e+00 
 2.32753910e-02  9.14091398e-01  2.10699939e+00 
 2.33340376e-02  8.22436799e-01  2.06886965e+00 
 2.34340376e-02  7.59261329e-01  2.00694950e+00 
 2.34731967e-02  9.91026261e-01  1.99873666e+00 
 2.35104904e-02  1.03949416e+00  2.02554997e+00 
 2.35360191e-02  9.53941344e-01  2.05683121e+00 
 2.35610774e-02  9.86000830e-01  2.08450825e+00 
 2.36111941e-02  9.36786116e-01  2.11885429e+00 
 2.36730490e-02  9.32642743e-01  2.12433466e+00 
 2.37730490e-02  8.94414550e-01  2.09636874e+00 
 2.38730490e-02  9.28502570e-01  2.07712519e+00 
 2.39730490e-02  8.91841266e-01  2.07521202e+00 
 2.40730490e-02  8.66563499e-01  2.06321451e+00 
 2.41539343e-02  8.96180344e-01  2.05635536e+00 
 2.42539343e-02  9.32089351e-01  2.07728682e+00 
 2.43374329e-02  9.76234374e-01  2.10554485e+00 
 2.44374329e-02  9.19253875e-01  2.11517372e+00 
 2.45340757e-02  7.69649361e-01  2.06883316e+00 
 2.45999832e-02  8.20483052e-01  2.02340199e+00 
 2.46417472e-02  9.91853477e-01  2.02205560e+00 
 2.46794214e-02  8.42454415e-01  2.04296389e+00 
 2.47146462e-02  8.71728896e-01  2.05729811e+00 
 2.47507160e-02  8.58833186e-01  2.06224972e+00 
 2.47895954e-02  9.31929995e-01  2.06930461e+00 
 2.48373270e-02  9.53924835e-01  2.08953704e+00 
 2.48812251e-02  8.87346805e-01  2.10629485e+00 
 2.49222974e-02  8.56705218e-01  2.10381189e+00 
 2.49859487e-02  8.37289842e-01  2.07913219e+00 
 2.50297779e-02  1.03120668e+00  2.07541842e+00 
 2.50701634e-02  1.03653592e+00  2.10228354e+00 
 2.51029891e-02  1.01324098e+00  2.13366670e+00 
 2.51312393e-02  8.84585746e-01  2.15009662e+00 
 2.51623536e-02  9.27277354e-01  2.14978569e+00 
 2.51969133e-02  9.27454701e-01  2.13750837e+00 
 2.52352285e-02  1.03099586e+00  2.12922366e+00 
 2.52689604e-02  9.52869261e-01  2.13107620e+00 
 2.53097605e-02  1.00089908e+00  2.13286732e+00 
 2.53700564e-02  9.33047019e-01  2.12530811e+00 
 2.54297240e-02  9.09991096e-01  2.10348135e+00 
 2.54841008e-02  9.01763545e-01  2.07756558e+00 
 2.55390882e-02  8.74452837e-01  2.05713452e+00 
 2.56023161e-02  9.57651024e-01  2.05264208e+00 
 2.56625956e-02  1.05731037e+00  2.08405596e+00 
 2.57063954e-02  9.67029557e-01  2.11456633e+00 
 2.57533660e-02  1.00416930e+00  2.12610337e+00 
 2.58473070e-02  8.82112279e-01  2.10016171e+00 
 2.59347646e-02  8.40757395e-01  2.04602713e+00 
 2.59966143e-02  8.96151523e-01  2.02067147e+00 
 2.60585611e-02  1.04502211e+00  2.04661510e+00 
 2.61160611e-02  1.10386742e+00  2.10908622e+00 
 2.61562444e-02  9.61744337e-01  2.14576881e+00 
 2.61979558e-02  8.72758224e-01  2.14793553e+00 
 2.62492381e-02  8.77993670e-01  2.11319756e+00 
 2.62844023e-02  9.30045450e-01  2.08694257e+00 
 2.63218136e-02  8.94209841e-01  2.06964275e+00 
 2.63809229e-02  1.01118088e+00  2.06931626e+00 
 2.64285478e-02  9.37411826e-01  2.08493008e+00 
 2.64808716e-02  8.99780319e-01  2.08804036e+00 
 2.65292888e-02  9.78157121e-01  2.08068017e+00 
 2.65729718e-02  9.75527523e-01  2.08534889e+00 
 2.66603379e-02  1.06083697e+00  2.11606817e+00 
 2.67446549e-02  1.06114328e+00  2.14570987e+00 
 2.68041077e-02  9.46885119e-01  2.14067489e+00 
 2.68624702e-02  1.06161565e+00  2.11786175e+00 
 2.69196375e-02  1.09056257e+00  2.11685171e+00 
 2.69569845e-02  9.30477760e-01  2.12017231e+00 
 2.69935560e-02  1.01571085e+00  2.10943248e+00 
 2.70463902e-02  9.56730438e-01  2.08592578e+00 
 2.71059006e-02  1.06708004e+00  2.07307950e+00 
 2.71674803e-02  1.01755430e+00  2.08122523e+00 
 2.72216198e-02  9.88474893e-01  2.08248338e+00 
 2.72756550e-02  9.36575430e-01  2.06409516e+00 
 2.73370582e-02  9.62034187e-01  2.04040831e+00 
 2.74066667e-02  1.01188357e+00  2.04026703e+00 
 2.74768005e-02  9.99367537e-01  2.06176436e+00 
 2.75391073e-02  9.40599379e-01  2.06574562e+00 
 2.76062959e-02  9.96798080e-01  2.05687701e+00 
 2.76708278e-02  1.15243908e+00  2.08185130e+00 
 2.77213593e-02  9.96948110e-01  2.11580872e+00 
 2.77693271e-02  1.03541519e+00  2.12171401e+00 
 2.78290601e-02  9.95347073e-01  2.10336289e+00 
 2.78977931e-02  9.45256737e-01  2.07311608e+00 
 2.79758603e-02  9.29695359e-01  2.03861352e+00 
 2.80731894e-02  8.87941255e-01  2.01535310e+00 
 2.81471398e-02  1.15216158e+00  2.04400701e+00 
 2.82171893e-02  1.01935721e+00  2.10538067e+00 
 2.82761824e-02  1.10619345e+00  2.13925908e+00 
 2.83504344e-02  1.03303127e+00  2.14902465e+00 
 2.84504344e-02  1.01499077e+00  2.12066390e+00 
 2.85504344e-02  1.01259798e+00  2.08201018e+00 
 2.86504344e-02  9.43084747e-01  2.05721918e+00 
 2.87504344e-02  9.13244446e-01  2.02812830e+00 
 2.88209243e-02  9.95467179e-01  2.02918869e+00 
 2.88985836e-02  1.00645197e+00  2.06468525e+00 
 2.89985836e-02  1.01606061e+00  2.09844279e+00 
 2.90907428e-02  1.04812331e+00  2.10692695e+00 
 2.91907428e-02  9.77483545e-01  2.09907372e+00 
 2.92907428e-02  1.08661819e+00  2.09280748e+00 
 2.93907428e-02  1.02904747e+00  2.10683982e+00 
 2.94707406e-02  1.00859755e+00  2.09741597e+00 
 2.95646537e-02  9.03040833e-01  2.05133276e+00 
 2.96199298e-02  1.02553115e+00  2.03359759e+00 
 2.96832291e-02  1.10566629e+00  2.06133553e+00 
 2.97357335e-02  1.05218695e+00  2.10087768e+00 
 2.97847566e-02  1.13073423e+00  2.12208787e+00 
 2.98828027e-02  1.18957877e+00  2.15899716e+00 
 2.99820170e-02  1.47973655e+00  2.23492119e+00 
 2.99859751e-02  1.50355460e+00  2.23846602e+00 
 2.99938912e-02  1.55119071e+00  2.24281599e+00 
 2.99958935e-02  1.56323987e+00  2.19511144e+00 
 2.99966603e-02  1.56785375e+00  2.19638529e+00 
 2.99970849e-02  1.57040899e+00  2.19742928e+00 
 2.99974595e-02  1.57266347e+00  2.19794345e+00 
 2.99977136e-02  1.57419255e+00  2.19865009e+00 
 2.99979884e-02  1.57584601e+00  2.19898026e+00 
 2.99982402e-02  1.57736129e+00  2.19966898e+00 
 2.99985301e-02  1.57910599e+00  2.20003904e+00 
 2.99989053e-02  1.58136363e+00  2.20096385e+00 
 2.99993608e-02  1.58410450e+00  2.20166784e+00 
 2.99999309e-02  1.58753493e+00  2.20297017e+00 
 3.00006478e-02  1.58883451e+00  2.20419524e+00 
 3.00015434e-02  1.59005611e+00  2.20613632e+00 
 3.00027872e-02  1.59175255e+00  2.20841124e+00 
 3.00046169e-02  1.59424821e+00  2.21220427e+00 
 3.00075440e-02  1.59824061e+00  2.21785398e+00 
 3.00121586e-02  1.60453469e+00  2.22725878e+00 
 3.00194118e-02  1.61442767e+00  2.24177344e+00 
 3.00310949e-02  1.58606868e+00  2.26580088e+00 
 3.00540988e-02  1.51198778e+00  2.31178026e+00 
 3.01001065e-02  1.25033642e+00  2.37231376e+00 
 3.01448902e-02  1.19146192e+00  2.36855659e+00 
 3.02091412e-02  1.09098964e+00  2.29721966e+00 
 3.02727669e-02  1.07760944e+00  2.20626256e+00 
 3.03288318e-02  1.13001637e+00  2.13281970e+00 
 3.03501890e-02  1.04363261e+00  2.11021122e+00 
 3.03547899e-02  1.01980974e+00  2.10670437e+00 
 3.03582030e-02  1.00213666e+00  2.10525994e+00 
 3.03592819e-02  9.96550172e-01  2.11195762e+00 
 3.03597222e-02  9.94270613e-01  2.16653134e+00 
 3.03598389e-02  9.93666034e-01  2.16778868e+00 
 3.03598629e-02  9.93541808e-01  2.16663677e+00 
 3.03598698e-02  9.93505924e-01  2.16715457e+00 
 3.03598798e-02  9.93454206e-01  2.16704091e+00 
 3.03598907e-02  9.93397978e-01  2.16705992e+00 
 3.03599023e-02  9.93338016e-01  2.16703530e+00 
 3.03599149e-02  9.93272522e-01  2.16702064e+00 
 3.03599269e-02  9.93210733e-01  2.16700736e+00 
 3.03599390e-02  9.93147713e-01  2.16698841e+00 
 3.03599508e-02  9.93086677e-01  2.16697733e+00 
 3.03599629e-02  9.93023899e-01  2.16695762e+00 
 3.03599748e-02  9.92962408e-01  2.16694664e+00 
 3.03599869e-02  9.92899765e-01  2.16692691e+00 
 3.03599996e-02  9.92833997e-01  2.16691475e+00 
 3.03600148e-02  9.92909809e-01  2.16689113e+00 
 3.03600318e-02  9.92999180e-01  2.16687328e+00 
 3.03600523e-02  9.93107191e-01  2.16684277e+00 
 3.03600761e-02  9.93232066e-01  2.16681602e+00 
 3.03601062e-02  9.93390878e-01  2.16677292e+00 
 3.03601438e-02  9.93588435e-01  2.16672796e+00 
 3.03601965e-02  9.93865559e-01  2.16665525e+00 
 3.03602715e-02  9.94260166e-01  2.16656063e+00 
 3.03604033e-02  9.94953424e-01  2.16638248e+00 
 3.03606669e-02  9.96339941e-01  2.16603397e+00 
 3.03611941e-02  9.99112973e-01  2.16531491e+00 
 3.03622485e-02  1.00465904e+00  2.16386489e+00 
 3.03643572e-02  1.01575117e+00  2.16091385e+00 
 3.03685747e-02  1.03793543e+00  2.15497226e+00 
 3.03770097e-02  1.08230396e+00  2.14308794e+00 
 3.03938797e-02  1.09139572e+00  2.12015942e+00 
 3.04197882e-02  1.16873190e+00  2.09096163e+00 
 3.04447886e-02  1.04078330e+00  2.07134299e+00 
 3.04706455e-02  1.13453885e+00  2.05717988e+00 
 3.05129075e-02  1.11494152e+00  2.04814168e+00 
 3.05452043e-02  1.05858498e+00  2.04675794e+00 
 3.05839375e-02  1.08786196e+00  2.04044385e+00 
 3.06364764e-02  1.08472940e+00  2.03522010e+00 
 3.06940847e-02  1.01507231e+00  2.02975099e+00 
 3.07471381e-02  1.06745538e+00  2.02186234e+00 
 3.08130099e-02  1.09458328e+00  2.03166601e+00 
 3.08812535e-02  1.17970251e+00  2.06796429e+00 
 3.09374227e-02  1.09260037e+00  2.09392254e+00 
 3.09942428e-02  1.07991704e+00  2.09108847e+00 
 3.10455047e-02  9.25181214e-01  2.06332289e+00 
 3.10864228e-02  1.10834891e+00  2.04002024e+00 
 3.11233547e-02  9.74691005e-01  2.03095030e+00 
 3.11706133e-02  1.17886927e+00  2.03606710e+00 
 3.12156434e-02  1.13745154e+00  2.06151522e+00 
 3.12429685e-02  1.08633412e+00  2.07925800e+00 
 3.12729043e-02  1.09152666e+00  2.08726931e+00 
 3.13229655e-02  1.08488629e+00  2.08572413e+00 
 3.13700856e-02  1.09913051e+00  2.08083764e+00 
 3.14431978e-02  1.22431456e+00  2.09859601e+00 
 3.15105999e-02  1.16747537e+00  2.13123834e+00 
 3.15612965e-02  1.06725945e+00  2.13045200e+00 
 3.16077035e-02  1.17153742e+00  2.11103087e+00 
 3.16509215e-02  1.04524590e+00  2.09523436e+00 
 3.17078374e-02  1.00032948e+00  2.06402786e+00 
 3.17410940e-02  1.12832569e+00  2.04558020e+00 
 3.17719044e-02  1.10817162e+00  2.04412546e+00 
 3.18109245e-02  1.13406686e+00  2.05694636e+00 
 3.18479069e-02  1.08484621e+00  2.06882126e+00 
 3.19088335e-02  1.14075861e+00  2.07841538e+00 
 3.19748944e-02  1.14763291e+00  2.08954021e+00 
 3.20748944e-02  1.19721214e+00  2.11166550e+00 
 3.21518125e-02  1.04453337e+00  2.10357645e+00 
 3.22267429e-02  1.15720860e+00  2.07712473e+00 
 3.23175190e-02  1.09677468e+00  2.06822978e+00 
 3.24175190e-02  1.08563444e+00  2.05961455e+00 
 3.24981010e-02  1.18278934e+00  2.06394231e+00 
 3.25726166e-02  1.02782144e+00  2.07711406e+00 
 3.26421282e-02  1.15679187e+00  2.07195921e+00 
 3.27098763e-02  1.11293283e+00  2.07697710e+00 
 3.27638415e-02  1.11831882e+00  2.08288457e+00 
 3.28247823e-02  9.94730548e-01  2.06768646e+00 
 3.28958384e-02  9.99042674e-01  2.03050778e+00 
 3.29551449e-02  1.00813203e+00  2.01053473e+00 
 3.30190652e-02  1.02419899e+00  2.01720630e+00 
 3.31190652e-02  1.07413088e+00  2.05628426e+00 
 3.32190652e-02  1.05131837e+00  2.08846858e+00 
 3.33190652e-02  1.06346586e+00  2.09228370e+00 
 3.34190652e-02  9.08067254e-01  2.06307778e+00 
 3.35190652e-02  1.04336603e+00  2.03997890e+00 
 3.36099379e-02  9.75654308e-01  2.06086116e+00 
 3.37099379e-02  1.12756070e+00  2.10307581e+00 
 3.38099379e-02  1.06031969e+00  2.14097293e+00 
 3.39099379e-02  1.11624248e+00  2.14670848e+00 
 3.40099379e-02  1.18126434e+00  2.15211909e+00 
 3.40756992e-02  1.04077794e+00  2.15311323e+00 
 3.41492938e-02  1.09588500e+00  2.12238482e+00 
 3.42281337e-02  1.09830667e+00  2.09772058e+00 
 3.43044120e-02  1.06257334e+00  2.08812071e+00 
 3.43855876e-02  1.33330291e+00  2.11218182e+00 
 3.44600628e-02  1.08494987e+00  2.15860355e+00 
 3.45413674e-02  1.08286851e+00  2.14497420e+00 
 3.46066359e-02  1.05079424e+00  2.09445596e+00 
 3.46835131e-02  1.07029340e+00  2.05671857e+00 
 3.47835131e-02  1.10172294e+00  2.05814592e+00 
 3.48835131e-02  1.06947759e+00  2.07294069e+00 
 3.49835131e-02  1.12401073e+00  2.07815927e+00 
 3.50835131e-02  9.68277451e-01  2.06537218e+00 
 3.51814807e-02  1.07105072e+00  2.04156794e+00 
 3.52814807e-02  9.41153547e-01  2.03583080e+00 
 3.53814807e-02  8.60646779e-01  2.00398761e+00 
 3.54477510e-02  9.34664290e-01  1.98367627e+00 
 3.55118177e-02  1.10400466e+00  2.02331469e+00 
 3.55723558e-02  1.09945846e+00  2.09600886e+00 
 3.56311443e-02  1.05422790e+00  2.14446270e+00 
 3.56877736e-02  9.80393381e-01  2.14502576e+00 
 3.57556753e-02  9.37503861e-01  2.10667797e+00 
 3.58029989e-02  1.01773520e+00  2.08295656e+00 
 3.58524790e-02  1.08616869e+00  2.08943147e+00 
 3.58987885e-02  1.04335328e+00  2.11273601e+00 
 3.59457771e-02  9.58269250e-01  2.11875427e+00 
 3.59924024e-02  9.75149439e-01  2.10254551e+00 
 3.60564181e-02  9.72513718e-01  2.07928240e+00 
 3.61156156e-02  9.77356948e-01  2.07107337e+00 
 3.62156156e-02  1.04895190e+00  2.08840018e+00 
 3.62873178e-02  9.55816640e-01  2.10093310e+00 
 3.63662021e-02  9.77554393e-01  2.08668693e+00 
 3.64376632e-02  1.00631338e+00  2.07899970e+00 
 3.65122283e-02  9.23422047e-01  2.07838372e+00 
 3.65867889e-02  9.38408014e-01  2.06272725e+00 
 3.66867889e-02  9.33979858e-01  2.05382264e+00 
 3.67792788e-02  1.08124695e+00  2.09184857e+00 
 3.68792788e-02  9.85806818e-01  2.13962620e+00 
 3.69792788e-02  1.16254336e+00  2.16214914e+00 
 3.70792788e-02  8.84940705e-01  2.16540135e+00 
 3.71723603e-02  1.01916233e+00  2.13049536e+00 
 3.72577836e-02  9.57163871e-01  2.09446762e+00 
 3.73577836e-02  1.03324549e+00  2.08543252e+00 
 3.74577836e-02  9.57022391e-01  2.08696949e+00 
 3.75577836e-02  1.17799517e+00  2.11394599e+00 
 3.76577836e-02  9.07041155e-01  2.14724492e+00 
 3.77556418e-02  8.58757189e-01  2.09997977e+00 
 3.78213792e-02  9.32748239e-01  2.04476105e+00 
 3.78812188e-02  1.00451594e+00  2.04400234e+00 
